Soil Moisture (%),Soil Humidity (%),Rain Drop Level (mm),Temperature,Recommended Crop,Best ML Algorithm
45.57928965,68.08080799,275.4684167,18.42366397,Wheat,Random Forest Classifier
25.76648591,75.74279871,298.9662325,29.73752611,Cotton,Decision Tree Classifier
33.67406646,76.40522462,283.6103924,15.30880504,Cotton,Decision Tree Classifier
34.6709265,73.32692276,218.825998,26.3113079,Wheat,Random Forest Classifier
45.28029833,83.54052124,167.4428185,38.73398775,Cotton,Decision Tree Classifier
33.6501357,83.50527292,177.2058439,28.84666697,Wheat,Random Forest Classifier
32.62701131,68.94682797,161.6976027,11.49980853,Cotton,Decision Tree Classifier
7.999341825,61.49281846,212.1147915,39.66286413,Cotton,Decision Tree Classifier
28.32836099,72.07851478,125.661968,14.70598989,Cotton,Decision Tree Classifier
11.75760504,80.91060007,200.7612015,31.54207308,Cotton,Decision Tree Classifier
38.18451959,40.28260524,36.48363449,25.97590117,Cotton,Decision Tree Classifier
28.04998644,89.59985045,79.70859197,18.83082063,Pulses,Random Forest Classifier
35.61025006,49.14468862,250.8009116,15.31931456,Cotton,Decision Tree Classifier
6.875280527,63.51244928,271.1246792,15.33107093,Cotton,Decision Tree Classifier
8.815640722,83.60148674,161.7024713,35.75199044,Cotton,Decision Tree Classifier
37.23455246,51.25201995,9.490685164,36.18737542,Millets,Random Forest Classifier
8.24379512,63.8397612,278.0920712,23.95436565,Cotton,Decision Tree Classifier
8.206552749,46.62910901,210.6192774,13.10864389,Cotton,Decision Tree Classifier
5.544881386,59.75381627,124.2083771,36.52495312,Cotton,Decision Tree Classifier
48.04256292,48.85677274,179.513683,24.61049459,Cotton,Decision Tree Classifier
38.18787618,58.18138744,128.9324503,23.16287269,Cotton,Decision Tree Classifier
20.89631338,58.67321084,139.601768,22.22071073,Cotton,Decision Tree Classifier
18.34410116,89.65853948,266.0429597,20.95042522,Cotton,Decision Tree Classifier
20.73664534,89.74065147,48.32527408,25.78016211,Pulses,Random Forest Classifier
39.8594089,45.73931393,31.10074064,28.1362368,Cotton,Decision Tree Classifier
34.7616775,76.29843897,0.818623354,23.99296611,Maize,Random Forest Classifier
13.33380055,42.58727398,94.20011268,36.8994449,Cotton,Decision Tree Classifier
12.83492009,41.50960077,44.22412995,19.52983686,Cotton,Decision Tree Classifier
9.427804237,45.26669471,65.99564854,27.3493557,Cotton,Decision Tree Classifier
34.71362239,88.27428285,3.3716948,18.99861761,Pulses,Random Forest Classifier
39.3967698,87.04317739,68.15862441,32.60050071,Maize,Random Forest Classifier
16.92708927,49.69639101,99.81347458,13.06363298,Cotton,Decision Tree Classifier
5.942523246,48.08361678,9.470248923,15.6609699,Cotton,Decision Tree Classifier
8.697725036,52.02675433,182.3712373,34.0360423,Cotton,Decision Tree Classifier
48.55370157,65.7773497,170.6401047,15.49592786,Cotton,Decision Tree Classifier
18.29501499,68.4852316,29.11073355,28.77239039,Pulses,Random Forest Classifier
39.61504165,51.07967152,178.5029333,39.10730356,Cotton,Decision Tree Classifier
33.1098606,77.8311394,299.5961756,25.68671841,Wheat,Random Forest Classifier
22.18728378,55.47765847,283.3406858,15.62189339,Cotton,Decision Tree Classifier
14.2559268,86.10656628,0.80129801,19.62073137,Pulses,Random Forest Classifier
10.46238882,72.83613532,238.6134934,34.70374229,Cotton,Decision Tree Classifier
32.67558356,61.81755972,106.0815829,20.54982739,Wheat,Random Forest Classifier
39.85852013,79.49560009,19.0954111,31.70534077,Maize,Random Forest Classifier
33.97569141,80.8957313,88.79496411,33.32050189,Maize,Random Forest Classifier
28.863596,54.52408028,96.52095489,25.03548542,Maize,Random Forest Classifier
6.887805054,56.98572719,156.9732718,33.49640153,Cotton,Decision Tree Classifier
48.58199499,86.79775769,198.3251302,19.50709013,Rice,Random Forest Classifier
40.94213862,48.23705192,224.7166837,25.4847894,Cotton,Decision Tree Classifier
18.17699165,42.10752085,73.77091277,30.59674792,Cotton,Decision Tree Classifier
49.09866482,62.70276613,96.53117107,15.04219442,Cotton,Decision Tree Classifier
32.08467153,80.06049501,92.51451206,18.20865902,Pulses,Random Forest Classifier
31.20901962,78.58340532,108.8210604,29.5610981,Wheat,Random Forest Classifier
38.66329307,85.97653145,299.8968927,29.66080359,Wheat,Random Forest Classifier
41.52964046,66.66003322,233.3829908,24.79907939,Wheat,Random Forest Classifier
34.54153733,45.00323358,292.4971396,33.8675607,Cotton,Decision Tree Classifier
10.76430859,69.43444872,207.9333179,24.46164706,Cotton,Decision Tree Classifier
20.22203777,78.91978072,121.8812105,36.43966796,Cotton,Decision Tree Classifier
46.76376381,44.66640601,116.9232551,32.07710293,Cotton,Decision Tree Classifier
15.10770253,48.63287005,146.5743435,19.4408459,Cotton,Decision Tree Classifier
21.74751607,40.61453306,125.060935,21.85762025,Cotton,Decision Tree Classifier
24.44345973,69.68262897,248.4978738,30.03060057,Cotton,Decision Tree Classifier
24.77322454,84.3367196,139.5006039,36.83357856,Cotton,Decision Tree Classifier
32.58228121,73.5331658,88.68430806,15.36126198,Cotton,Decision Tree Classifier
47.4384127,89.10200438,232.4580806,25.43990616,Rice,Random Forest Classifier
15.83117203,43.15168262,256.3261228,13.56353264,Cotton,Decision Tree Classifier
10.46756193,85.15005426,126.1286868,18.38365466,Cotton,Decision Tree Classifier
13.88617204,80.70341437,200.3425716,30.57944078,Cotton,Decision Tree Classifier
44.91162051,55.71207602,17.64136017,12.33203906,Cotton,Decision Tree Classifier
34.06148657,88.67632759,158.8394556,29.87075746,Wheat,Random Forest Classifier
17.86580552,54.39688741,13.49434132,37.02433363,Cotton,Decision Tree Classifier
41.71761225,84.46523619,8.757252148,39.08110873,Millets,Random Forest Classifier
43.76164984,84.03742885,183.8774552,16.49896603,Rice,Random Forest Classifier
43.09314524,77.88288083,91.00061472,32.4669387,Maize,Random Forest Classifier
46.35169401,68.17352369,222.7611487,37.79111346,Cotton,Decision Tree Classifier
16.35084591,46.00013748,268.8247682,12.74107933,Cotton,Decision Tree Classifier
38.97688679,66.59858672,41.81735212,22.42070825,Maize,Random Forest Classifier
25.72427738,57.83981278,217.3568516,37.58229301,Cotton,Decision Tree Classifier
42.88993488,79.61085166,154.3559995,16.08362495,Rice,Random Forest Classifier
37.78208047,77.90646032,33.63577505,38.01282051,Millets,Random Forest Classifier
39.94013509,85.53062537,195.4777819,25.81576213,Wheat,Random Forest Classifier
34.5272827,40.74150812,182.8400409,12.99679248,Cotton,Decision Tree Classifier
12.98429463,80.45516084,154.6925602,23.4963195,Cotton,Decision Tree Classifier
29.52621135,86.92310266,277.9413614,19.78783586,Cotton,Decision Tree Classifier
49.31013828,79.46502246,156.3239088,18.46612482,Rice,Random Forest Classifier
47.18246299,46.50972299,297.1545346,26.24426727,Cotton,Decision Tree Classifier
6.942818111,44.06395524,152.7686442,24.50778072,Cotton,Decision Tree Classifier
12.41666671,41.04226199,34.75561149,24.45901479,Cotton,Decision Tree Classifier
10.92779481,71.43726129,141.1413753,12.64425193,Cotton,Decision Tree Classifier
37.66909595,71.48363259,54.69862877,34.06954543,Maize,Random Forest Classifier
41.80033984,89.34568571,179.1400456,24.44317946,Rice,Random Forest Classifier
14.60801148,59.90215871,207.9396526,34.62717486,Cotton,Decision Tree Classifier
27.76337118,56.59531424,140.5305836,34.73783925,Cotton,Decision Tree Classifier
42.83163626,71.22124636,29.3108903,19.51405975,Pulses,Random Forest Classifier
37.97606951,81.28043363,140.5924196,10.13038911,Cotton,Decision Tree Classifier
29.40067425,86.83869748,24.43626442,37.33737032,Millets,Random Forest Classifier
31.56564607,80.15620831,204.6377867,32.82084079,Cotton,Decision Tree Classifier
27.87622461,61.33369903,237.1104675,13.2175587,Cotton,Decision Tree Classifier
18.38968031,71.74571177,288.7140982,31.05181102,Cotton,Decision Tree Classifier
30.42598968,82.81496634,44.64063214,10.60069806,Cotton,Decision Tree Classifier
35.99983859,64.53048442,159.7261007,10.83277208,Cotton,Decision Tree Classifier
44.29953121,50.83433219,170.2612103,25.77469719,Cotton,Decision Tree Classifier
33.63311093,48.48617199,276.7429601,12.88112288,Cotton,Decision Tree Classifier
39.25046917,40.00788723,188.1829922,38.93009567,Cotton,Decision Tree Classifier
12.20322357,75.91189975,43.65289369,36.8149368,Cotton,Decision Tree Classifier
25.77008635,45.55486044,130.9053972,29.49436094,Cotton,Decision Tree Classifier
5.419922892,52.19195498,196.4287586,11.91126913,Cotton,Decision Tree Classifier
16.1005489,54.89381658,210.0853296,19.74505773,Cotton,Decision Tree Classifier
37.69077718,68.01899301,258.9221996,21.15168994,Wheat,Random Forest Classifier
49.63144781,59.89786386,54.15213595,24.42639507,Maize,Random Forest Classifier
9.463014481,73.7336996,285.462644,15.06708622,Cotton,Decision Tree Classifier
23.06724421,42.78193297,17.7418236,27.32534928,Cotton,Decision Tree Classifier
41.00319359,46.19695971,295.1286404,23.07311944,Cotton,Decision Tree Classifier
14.18160356,64.96057518,257.3301279,38.4189089,Cotton,Decision Tree Classifier
29.97882272,56.84823939,198.0818348,38.08585689,Cotton,Decision Tree Classifier
37.98820832,54.79066814,220.4986501,26.96421866,Cotton,Decision Tree Classifier
32.71934526,43.35140395,21.80760178,29.33048008,Cotton,Decision Tree Classifier
13.46111306,84.78595874,12.44395887,14.13389403,Cotton,Decision Tree Classifier
20.99230559,74.59092931,30.52973897,16.69969717,Cotton,Decision Tree Classifier
40.2706303,46.08090784,26.2079444,37.02146213,Millets,Random Forest Classifier
29.94019314,43.25229789,164.21437,30.97497769,Cotton,Decision Tree Classifier
5.235332609,88.74362667,64.63319613,15.68290592,Cotton,Decision Tree Classifier
39.2445842,74.05862752,258.0616912,27.10630918,Wheat,Random Forest Classifier
6.589010972,60.87280355,133.7245869,38.04283751,Cotton,Decision Tree Classifier
38.55802022,75.08655204,208.6531429,20.35513318,Wheat,Random Forest Classifier
14.11162521,77.81658932,195.8619279,15.57461127,Cotton,Decision Tree Classifier
48.11330661,78.99811012,95.95591168,38.26075831,Cotton,Decision Tree Classifier
21.55733381,63.89386528,72.95027206,23.83796081,Pulses,Random Forest Classifier
19.71192274,61.49413791,102.7368856,22.51725996,Cotton,Decision Tree Classifier
11.69996226,40.55140421,238.9975122,18.02701599,Cotton,Decision Tree Classifier
18.7521897,86.32785576,175.8830545,36.74755885,Cotton,Decision Tree Classifier
44.44928428,70.16539392,76.06159876,35.36850301,Cotton,Decision Tree Classifier
49.83504519,50.15769686,245.3539329,22.08971198,Cotton,Decision Tree Classifier
21.57392887,85.98017097,16.42781583,10.9183984,Cotton,Decision Tree Classifier
25.18747839,85.74659509,209.7550125,23.39954292,Cotton,Decision Tree Classifier
37.49319222,89.45920822,131.7302417,15.4257405,Cotton,Decision Tree Classifier
44.87881012,83.70282816,219.3871158,14.2820221,Cotton,Decision Tree Classifier
31.68699504,89.88921939,278.2383841,21.79280836,Wheat,Random Forest Classifier
22.61865642,52.23430941,225.0102294,12.97230812,Cotton,Decision Tree Classifier
23.56798284,82.11247926,132.5896066,38.72393521,Cotton,Decision Tree Classifier
36.30281659,81.15141544,45.29270445,11.42617545,Cotton,Decision Tree Classifier
5.144821862,51.54701796,241.9052927,22.04108882,Cotton,Decision Tree Classifier
32.88152019,44.92187745,138.2116581,14.88108106,Cotton,Decision Tree Classifier
20.99718547,88.97102568,22.59369704,30.66433965,Millets,Random Forest Classifier
40.73887991,54.80122758,215.7166193,12.36434348,Cotton,Decision Tree Classifier
9.184578792,83.54458952,87.55558977,26.40416723,Cotton,Decision Tree Classifier
31.46910201,40.20635773,14.66646885,33.19304486,Millets,Random Forest Classifier
26.64378004,41.05124036,270.8253045,38.50179505,Cotton,Decision Tree Classifier
33.90464867,63.29356543,144.9303276,30.95582689,Wheat,Random Forest Classifier
7.918411752,51.9357342,84.28831595,12.98475273,Cotton,Decision Tree Classifier
31.09927043,74.49206417,214.9159674,12.65561649,Cotton,Decision Tree Classifier
30.26680646,68.27821628,265.7707133,31.94794146,Wheat,Random Forest Classifier
30.22970425,43.87428987,0.09212251,16.45988215,Cotton,Decision Tree Classifier
32.156945,48.13141482,206.3556555,23.41717926,Cotton,Decision Tree Classifier
35.44105718,59.4024635,230.1035082,39.29863304,Cotton,Decision Tree Classifier
41.22450499,49.2802032,62.97822818,34.59720395,Cotton,Decision Tree Classifier
17.14193241,79.61111736,146.8871494,35.39780072,Cotton,Decision Tree Classifier
42.12722346,60.80351178,26.78576968,35.82309714,Millets,Random Forest Classifier
27.4215057,44.67159334,224.0249648,28.5863602,Cotton,Decision Tree Classifier
8.467622561,64.21714511,254.2368056,32.31801772,Cotton,Decision Tree Classifier
7.634791816,44.54190905,32.4559972,20.76882744,Cotton,Decision Tree Classifier
20.04072434,46.44686527,244.938076,39.9533868,Cotton,Decision Tree Classifier
40.32036397,51.9804916,231.4710511,18.38866509,Cotton,Decision Tree Classifier
36.84564206,82.97638526,104.0739961,27.7002221,Wheat,Random Forest Classifier
40.48767341,86.23062662,207.086859,18.46185035,Rice,Random Forest Classifier
28.27710754,81.31288647,0.014437168,13.36213152,Cotton,Decision Tree Classifier
24.80895491,56.70386087,279.5392963,27.02757445,Cotton,Decision Tree Classifier
11.6353637,53.62232206,165.1149706,20.60046013,Cotton,Decision Tree Classifier
19.76867391,67.45778454,186.1016592,27.49657803,Cotton,Decision Tree Classifier
24.53087148,76.09265803,199.3978241,26.7603543,Cotton,Decision Tree Classifier
8.987019336,89.66863941,168.4107052,26.26770187,Cotton,Decision Tree Classifier
14.92753787,46.57853559,257.0291663,13.69903366,Cotton,Decision Tree Classifier
31.92013823,42.46459995,182.9105496,23.20542323,Cotton,Decision Tree Classifier
38.10484014,74.71779445,272.3279974,34.36011818,Cotton,Decision Tree Classifier
49.92563801,81.61128918,174.6994867,19.45430487,Rice,Random Forest Classifier
46.99009991,82.31743899,51.33672659,23.31494516,Maize,Random Forest Classifier
33.91543398,73.92317745,274.0687668,24.81494771,Wheat,Random Forest Classifier
23.9561624,87.70079021,204.4882495,35.88193938,Cotton,Decision Tree Classifier
33.62798141,65.55023818,209.7716983,29.66799308,Wheat,Random Forest Classifier
40.35432281,85.69073992,295.6445252,13.00607605,Cotton,Decision Tree Classifier
10.32512859,88.39060685,22.55896626,35.95512957,Cotton,Decision Tree Classifier
23.44572004,82.35787285,128.5777821,34.96197926,Cotton,Decision Tree Classifier
42.79110285,55.48792816,71.7286179,32.60937942,Maize,Random Forest Classifier
22.27248284,49.81078256,189.1279394,23.98174055,Cotton,Decision Tree Classifier
30.73425221,67.40600325,242.0435051,32.7263615,Cotton,Decision Tree Classifier
31.44962124,62.65073752,289.8932127,24.36226188,Wheat,Random Forest Classifier
13.30143139,83.88791711,136.3788321,32.09870603,Cotton,Decision Tree Classifier
21.30059487,45.00158355,235.8654692,36.40330495,Cotton,Decision Tree Classifier
20.05300799,52.88700307,275.1154776,36.71624755,Cotton,Decision Tree Classifier
6.178851884,77.58994723,204.9976298,23.63735723,Cotton,Decision Tree Classifier
6.088629375,44.74933225,72.81976573,35.78028038,Cotton,Decision Tree Classifier
42.42636697,56.0382207,182.3562453,13.04372142,Cotton,Decision Tree Classifier
17.28818645,59.3577697,290.9856143,13.05458252,Cotton,Decision Tree Classifier
28.31354448,71.12968983,296.2661487,26.44800841,Cotton,Decision Tree Classifier
18.44265081,47.90663229,192.7079471,29.55533855,Cotton,Decision Tree Classifier
47.33056603,83.03022452,266.0963274,14.58981328,Cotton,Decision Tree Classifier
16.66835415,62.37711177,60.10480915,24.16540134,Pulses,Random Forest Classifier
24.33455657,85.85108559,73.82358149,12.83088003,Cotton,Decision Tree Classifier
44.27286127,63.39349568,285.8662839,28.06298457,Wheat,Random Forest Classifier
42.88701051,53.75201295,40.57061265,35.6528211,Millets,Random Forest Classifier
13.3745638,47.09144143,57.33193143,32.12916928,Cotton,Decision Tree Classifier
41.11894894,40.18725474,126.1645797,21.34874657,Cotton,Decision Tree Classifier
25.6184099,66.60787425,176.8752863,39.8138139,Cotton,Decision Tree Classifier
26.73359924,45.35783485,181.1451657,29.88804929,Cotton,Decision Tree Classifier
11.00659876,59.58638818,87.5928026,34.45745303,Cotton,Decision Tree Classifier
8.627068119,69.46358806,276.1841694,30.09092162,Cotton,Decision Tree Classifier
37.75726881,53.78429485,274.5299723,39.68248873,Cotton,Decision Tree Classifier
27.34075186,48.76121462,117.6204159,34.64079302,Cotton,Decision Tree Classifier
24.65828162,78.73608113,130.2875308,25.58269654,Cotton,Decision Tree Classifier
